955,643,3.5002,-58.837,688,0.023,0.00856,0.9997,-0.01746,-0.12357,0.99218,34.88,-17.85,-33.57,-31.89,-16.77,-29.57,2.64,2.61,1
817,575,87.563,-18.822,686.56,0.07347,-0.00271,0.99729,NaN,NaN,NaN,34.41,-16.86,-34.91,NaN,NaN,NaN,2.81,NaN,0
798,574,99.398,-18.442,685.05,0.09008,-0.0027,0.99593,NaN,NaN,NaN,34.23,-16.49,-35.44,NaN,NaN,NaN,2.88,NaN,0
643,568,188.89,-15.53,671.06,0.21389,0.00112,0.97686,NaN,NaN,NaN,34.15,-16.34,-35.63,NaN,NaN,NaN,3.75,NaN,0
739,585,134.06,-24.89,680.81,0.13815,-0.01186,0.99034,NaN,NaN,NaN,34.12,-16.31,-35.63,NaN,NaN,NaN,3.1,NaN,0
689,586,162.66,-25.667,676.14,0.17773,-0.01303,0.98399,NaN,NaN,NaN,34.09,-16.24,-35.71,NaN,NaN,NaN,3.39,NaN,0
689,604,162.76,-36.559,675.77,0.17795,-0.02823,0.98364,NaN,NaN,NaN,34.03,-16.13,-35.82,NaN,NaN,NaN,3.22,NaN,0
1010,590,-29.383,-26.32,687.91,-0.08881,-0.01115,0.99599,NaN,NaN,NaN,34.86,-18.25,-32.62,NaN,NaN,NaN,2.92,NaN,2
1036,543,-44.919,2.2556,683.99,-0.11079,0.02658,0.99349,NaN,NaN,NaN,35.23,-16.97,-34.72,NaN,NaN,NaN,3.03,NaN,2
1046,529,-50.607,10.778,682.15,-0.11886,0.03756,0.9922,NaN,NaN,NaN,35.38,-16.39,-35.63,NaN,NaN,NaN,3.13,NaN,1
1056,529,-56.313,10.698,681.09,-0.12684,0.03713,0.99123,NaN,NaN,NaN,35.44,-16.16,-35.99,NaN,NaN,NaN,3.17,NaN,1
1058,533,-57.824,8.5093,680.84,-0.12895,0.03398,0.99107,NaN,NaN,NaN,35.46,-16.08,-36.13,NaN,NaN,NaN,3.21,NaN,1
1059,538,-58.138,5.2913,680.96,-0.12933,0.02955,0.99116,NaN,NaN,NaN,35.42,-16.09,-36.08,NaN,NaN,NaN,3.1,NaN,1
1107,610,-87.41,-37.646,681.78,-0.12899,0.02854,0.99124,-0.11761,-0.08764,0.98919,35.4,-16.1,-36.04,-32.29,-16.59,-29.38,3.13,2.68,1
1059,539,-58.824,4.9782,686.05,-0.12937,0.02889,0.99118,NaN,NaN,NaN,35.43,-16.07,-36.1,NaN,NaN,NaN,3.18,NaN,1
1059,539,-58.87,4.8883,686.02,-0.12945,0.02875,0.99117,NaN,NaN,NaN,35.44,-16.06,-36.13,NaN,NaN,NaN,3.2,NaN,1
1060,540,-59.284,4.0903,685.98,-0.13002,0.02766,0.99113,NaN,NaN,NaN,35.45,-16.06,-36.14,NaN,NaN,NaN,3.2,NaN,1
1059,542,-58.535,3.226,686.17,-0.12895,0.02651,0.9913,NaN,NaN,NaN,35.42,-16.09,-36.08,NaN,NaN,NaN,3.14,NaN,1
1058,542,-57.935,3.1323,686.3,-0.1281,0.02644,0.99141,NaN,NaN,NaN,35.4,-16.13,-36.03,NaN,NaN,NaN,3.12,NaN,1
1057,543,-57.732,2.4158,686.33,-0.12783,0.02545,0.99147,NaN,NaN,NaN,35.4,-16.12,-36.04,NaN,NaN,NaN,3.11,NaN,1
1056,543,-56.715,2.3343,686.46,-0.12644,0.02534,0.99165,NaN,NaN,NaN,35.41,-16.12,-36.04,NaN,NaN,NaN,3.12,NaN,1
1124,608,-97.34,-36.224,680.24,-0.12538,0.02646,0.99176,-0.14869,-0.08168,0.9855,35.4,-16.15,-36.02,-32.45,-16.52,-29.31,3.12,2.71,2
1250,437,-166.39,65.112,661.56,-0.27684,0.1135,0.95419,NaN,NaN,NaN,35.35,-17.6,-33.8,NaN,NaN,NaN,2.87,NaN,2
1013,241,-28.122,178.92,663.73,-0.08789,0.26814,0.95936,NaN,NaN,NaN,35.93,-16.49,-35.4,NaN,NaN,NaN,4.02,NaN,0
1153,644,-114.46,-57.044,677.67,NaN,NaN,NaN,-0.11548,-0.05686,0.99168,NaN,NaN,NaN,-32.15,-16.52,-29.2,NaN,2.55,2
891,494,43.27,30.622,679.87,0.11957,0.15539,0.98059,-0.00599,-0.02653,0.99963,36.72,-14.92,-37.96,-32.09,-16.77,-29.57,3.74,2.8,2
1010,559,-29.378,-7.7131,685.59,NaN,NaN,NaN,0.00359,0.01285,0.99991,NaN,NaN,NaN,-31.94,-16.9,-29.39,NaN,2.85,0
971,559,-5.2786,-7.6695,684.88,NaN,NaN,NaN,0.03738,0.01295,0.99922,NaN,NaN,NaN,-32.01,-16.93,-29.6,NaN,2.96,0
1007,553,-27.226,-3.9409,685.5,NaN,NaN,NaN,0.00658,0.01815,0.99981,NaN,NaN,NaN,-31.93,-16.92,-29.41,NaN,2.89,0
1007,560,-27.468,-8.4357,685.68,NaN,NaN,NaN,0.00618,0.01189,0.99991,NaN,NaN,NaN,-31.88,-16.94,-29.3,NaN,2.86,1
