949,458,22.904,139.94,1810,NaN,NaN,NaN,0.02975,0.08527,0.99591,NaN,NaN,NaN,-32.02,-17.51,-28.82,NaN,2.48,1
950,455,21.573,144.34,1809.7,NaN,NaN,NaN,0.02903,0.08765,0.99573,NaN,NaN,NaN,-32.02,-17.5,-28.83,NaN,2.48,1
950,453,21.616,148.57,1809.3,NaN,NaN,NaN,0.02905,0.08993,0.99552,NaN,NaN,NaN,-32.03,-17.49,-28.84,NaN,2.49,1
948,453,23.232,147.8,1809.3,NaN,NaN,NaN,0.02993,0.08951,0.99554,NaN,NaN,NaN,-32.03,-17.47,-28.86,NaN,2.48,1
947,455,25.214,144.94,1809.5,NaN,NaN,NaN,0.03101,0.08795,0.99564,NaN,NaN,NaN,-32.04,-17.45,-28.87,NaN,2.48,1
945,458,29.453,139.6,1809.8,NaN,NaN,NaN,0.03331,0.08504,0.99582,NaN,NaN,NaN,-32.05,-17.42,-28.9,NaN,2.46,1
913,473,79.841,115.1,1809.2,NaN,NaN,NaN,0.06057,0.07171,0.99558,NaN,NaN,NaN,-31.99,-17.31,-29.02,NaN,2.41,0
949,517,20.714,45.226,1815.5,NaN,NaN,NaN,0.02851,0.03345,0.99903,NaN,NaN,NaN,-31.92,-16.53,-29.11,NaN,2.48,0
957,539,7.5831,11.193,1816.6,NaN,NaN,NaN,0.02138,0.01485,0.99966,NaN,NaN,NaN,-31.9,-16.22,-29.15,NaN,2.54,0
904,508,94.296,59.173,1811.4,NaN,NaN,NaN,0.06827,0.04119,0.99682,NaN,NaN,NaN,-31.76,-16.89,-29.08,NaN,2.44,0
843,465,190.27,126.6,1798.2,NaN,NaN,NaN,0.12019,0.07781,0.9897,NaN,NaN,NaN,-31.65,-17.06,-29.2,NaN,2.41,0
821,448,226.04,152.41,1791.2,NaN,NaN,NaN,0.13954,0.09182,0.98595,NaN,NaN,NaN,-31.61,-17.13,-29.26,NaN,2.41,0
812,441,238.83,163.66,1788.3,NaN,NaN,NaN,0.14646,0.09794,0.98436,NaN,NaN,NaN,-31.59,-17.18,-29.25,NaN,2.42,0
809,442,244.53,161.44,1787.6,NaN,NaN,NaN,0.14953,0.09675,0.98401,NaN,NaN,NaN,-31.57,-17.2,-29.24,NaN,2.45,0
859,507,165.08,59.477,1805.5,NaN,NaN,NaN,0.10647,0.04134,0.99346,NaN,NaN,NaN,-31.51,-16.85,-28.86,NaN,2.49,0
883,534,127.38,18.067,1810.5,NaN,NaN,NaN,0.08604,0.01884,0.99611,NaN,NaN,NaN,-31.48,-16.72,-28.7,NaN,2.49,0
