1077,683,-185.2,-215.41,1803.5,-0.11435,-0.10849,0.9875,-0.08481,-0.10222,0.99114,27.97,-20.56,-26.16,-29.87,-20.44,-27.2,3.37,3.28,2
965,648,-4.9735,-138.88,1536.6,-0.02032,-0.07156,0.99723,0.01469,-0.07958,0.99672,28.33,-20.39,-26.27,-29.46,-20.39,-26.96,3.4,3.38,2
919,643,41.671,-96.937,1124.8,0.01624,-0.05655,0.99827,0.05659,-0.07609,0.99549,28.49,-20.31,-26.32,-29.31,-20.34,-26.88,3.43,3.42,2
899,643,55.094,-87.873,1014.6,0.0309,-0.05374,0.99808,0.07514,-0.07552,0.99431,28.56,-20.29,-26.31,-29.28,-20.32,-26.85,3.45,3.43,1
889,648,55.845,-80.087,877.28,0.03692,-0.05291,0.99792,0.08675,-0.07875,0.99311,28.59,-20.29,-26.29,-29.29,-20.3,-26.83,3.45,3.45,1
888,654,53.579,-79.587,831.19,0.03912,-0.05356,0.9978,0.08591,-0.08402,0.99275,28.6,-20.3,-26.26,-29.3,-20.24,-26.88,3.46,3.48,1
889,656,50.859,-79.374,808.01,0.03876,-0.05411,0.99778,0.08327,-0.08679,0.99274,28.61,-20.32,-26.22,-29.31,-20.21,-26.9,3.47,3.5,1
889,659,49.018,-77.668,775.09,0.03865,-0.05402,0.99779,0.08383,-0.08839,0.99255,28.61,-20.33,-26.2,-29.33,-20.22,-26.88,3.49,3.51,1
889,659,48.483,-77.313,771.62,0.03838,-0.05373,0.99782,0.08334,-0.08838,0.99259,28.61,-20.34,-26.18,-29.36,-20.24,-26.85,3.5,3.51,1
890,659,47.66,-76.335,762.17,0.0376,-0.05315,0.99788,0.08356,-0.08812,0.9926,28.6,-20.37,-26.16,-29.39,-20.28,-26.81,3.51,3.5,1
893,658,45.652,-75.819,762.49,0.03563,-0.0523,0.998,0.08052,-0.08757,0.9929,28.58,-20.41,-26.13,-29.43,-20.3,-26.82,3.54,3.53,1
895,658,43.462,-74.659,746.35,0.0333,-0.05192,0.9981,0.07969,-0.08783,0.99294,28.57,-20.44,-26.12,-29.44,-20.31,-26.84,3.56,3.54,1
894,661,41.348,-72.002,704.1,0.03159,-0.05147,0.99817,0.08219,-0.08903,0.99263,28.55,-20.48,-26.12,-29.47,-20.32,-26.84,3.58,3.55,1
895,662,39.995,-70.929,689.39,0.03103,-0.05081,0.99823,0.08136,-0.08954,0.99265,28.53,-20.52,-26.12,-29.47,-20.32,-26.86,3.6,3.57,1
899,658,39.039,-71.936,721.99,0.03146,-0.04938,0.99828,0.07354,-0.08756,0.99344,28.53,-20.55,-26.14,-29.45,-20.32,-26.93,3.6,3.58,1
898,660,38.635,-70.503,696.32,0.03208,-0.04912,0.99828,0.07554,-0.08867,0.99319,28.52,-20.57,-26.15,-29.46,-20.33,-26.92,3.61,3.58,1
901,652,40.339,-71.989,761.54,0.03512,-0.04694,0.99828,0.06795,-0.08325,0.99421,28.52,-20.59,-26.16,-29.44,-20.34,-26.97,3.6,3.58,1
901,649,41.88,-73.371,799.38,0.03693,-0.04667,0.99823,0.06516,-0.08089,0.99459,28.52,-20.6,-26.17,-29.44,-20.34,-27.01,3.6,3.58,1
900,650,42.173,-73.185,789.43,0.03756,-0.04697,0.99819,0.06648,-0.08166,0.99444,28.52,-20.61,-26.18,-29.44,-20.34,-27.01,3.59,3.58,1
901,648,44.8,-76.248,843.27,0.03744,-0.04744,0.99817,0.06618,-0.08024,0.99458,28.52,-20.62,-26.19,-29.44,-20.34,-27.03,3.59,3.57,1
899,649,44.628,-75.296,818.09,0.03744,-0.04763,0.99816,0.06885,-0.08158,0.99429,28.52,-20.63,-26.2,-29.44,-20.34,-27.01,3.59,3.56,1
897,650,45.699,-75.036,807.37,0.0368,-0.0479,0.99817,0.0734,-0.0823,0.9939,28.52,-20.63,-26.2,-29.46,-20.36,-26.99,3.59,3.54,1
897,648,47.6,-76.915,843.06,0.03659,-0.04816,0.99817,0.07344,-0.08099,0.99401,28.52,-20.64,-26.2,-29.46,-20.37,-26.99,3.58,3.52,1
896,650,46.982,-76.834,827.53,0.03724,-0.04885,0.99811,0.07332,-0.08243,0.9939,28.54,-20.65,-26.2,-29.45,-20.36,-26.99,3.55,3.52,1
823,620,198.62,-109.45,1625.8,0.10409,-0.04795,0.99341,0.13434,-0.05883,0.98919,28.83,-20.55,-26.19,-29.12,-20.31,-26.92,3.35,3.28,2
695,628,126.79,-40.5,539.28,0.17392,-0.04907,0.98354,0.26046,-0.0213,0.96525,29.3,-20.29,-26.35,-28.64,-20.01,-27.09,3.37,3.43,2
634,632,123.23,-33.97,427.43,0.20539,-0.04428,0.97768,0.31293,-0.01543,0.94965,29.61,-20.07,-26.51,-28.37,-19.94,-27.11,3.44,3.35,2
603,631,116.98,-29.203,370.82,0.21838,-0.03887,0.97509,0.339,-0.00639,0.94076,29.73,-20.02,-26.56,-28.26,-19.86,-27.15,3.46,3.44,1
594,634,115.11,-28.877,355.7,0.22164,-0.03909,0.97434,0.34688,-0.00643,0.93789,29.79,-19.99,-26.57,-28.22,-19.82,-27.16,3.47,3.49,1
597,635,116.74,-29.865,363.46,0.2213,-0.0409,0.97435,0.34421,-0.00855,0.93885,29.82,-19.98,-26.56,-28.22,-19.84,-27.15,3.47,3.44,1
596,638,114.73,-30.128,356.59,0.22027,-0.04251,0.97451,0.3452,-0.0092,0.93848,29.83,-19.98,-26.55,-28.21,-19.82,-27.16,3.47,3.46,1
597,639,113.72,-30.505,354.12,0.21927,-0.04401,0.97467,0.34485,-0.00999,0.9386,29.84,-19.98,-26.55,-28.22,-19.81,-27.16,3.46,3.48,1
598,640,113.07,-30.682,353.43,0.21831,-0.04505,0.97484,0.34376,-0.00998,0.93901,29.84,-19.98,-26.54,-28.22,-19.81,-27.16,3.47,3.49,1
599,641,112.56,-30.755,352.83,0.21759,-0.04567,0.97497,0.34297,-0.00985,0.9393,29.84,-19.98,-26.53,-28.23,-19.8,-27.16,3.47,3.5,1
605,637,113.81,-30.584,362.89,0.21628,-0.04584,0.97526,0.33694,-0.00748,0.9415,29.84,-19.98,-26.52,-28.28,-19.82,-27.15,3.47,3.51,1
731,609,146.03,-41.505,717.03,0.16245,-0.0438,0.98574,0.22104,-0.01325,0.97518,29.48,-20,-26.4,-28.68,-19.9,-27.06,3.39,3.27,2
801,602,118.07,-42.339,832.45,0.11049,-0.0397,0.99308,0.16128,-0.01186,0.98684,29.09,-20.06,-26.26,-29.02,-20,-27.01,3.46,3.34,2
825,600,97.403,-40.208,809.14,0.09023,-0.03889,0.99516,0.14117,-0.00912,0.98994,28.93,-20.07,-26.19,-29.16,-20.03,-26.98,3.48,3.37,1
834,601,88.885,-39.564,791.17,0.08177,-0.03887,0.99589,0.13437,-0.00865,0.99089,28.87,-20.07,-26.13,-29.21,-20.04,-26.96,3.48,3.38,1
839,602,83.18,-39.112,768,0.07764,-0.0398,0.99619,0.1307,-0.00801,0.99139,28.84,-20.07,-26.09,-29.24,-20.04,-26.94,3.48,3.38,1
841,601,86.862,-41.256,818.98,0.07678,-0.03964,0.99626,0.12774,-0.01037,0.99175,28.84,-20.05,-26.07,-29.24,-20.03,-26.93,3.49,3.38,1
840,603,101.23,-49.115,947.46,0.07748,-0.03916,0.99622,0.12936,-0.02029,0.99139,28.83,-20.03,-26.06,-29.27,-20.01,-26.88,3.49,3.36,1
842,602,100.37,-48.404,948.21,0.07757,-0.03954,0.9962,0.12741,-0.01845,0.99168,28.83,-20,-26.05,-29.26,-20.01,-26.88,3.49,3.36,1
842,602,103.31,-50.252,981.3,0.0779,-0.04006,0.99616,0.12616,-0.0197,0.99181,28.84,-19.98,-26.02,-29.26,-20,-26.87,3.49,3.35,1
844,602,103.86,-50.651,998.17,0.07621,-0.03878,0.99634,0.12557,-0.0208,0.99187,28.84,-19.96,-26.03,-29.26,-19.99,-26.86,3.5,3.35,1
821,597,108.81,-40.824,876.41,0.0966,-0.03713,0.99463,0.14258,-0.009,0.98974,28.93,-19.9,-26.04,-29.15,-19.88,-26.93,3.43,3.3,1
714,608,96.069,-25.311,439.43,0.15846,-0.03899,0.98659,0.24251,0.01461,0.97004,29.32,-19.69,-26.24,-28.76,-19.65,-27.07,3.45,3.42,2
646,600,134.04,-24.734,481.38,0.20472,-0.02304,0.97855,0.30115,0.00299,0.95357,29.62,-19.61,-26.41,-28.43,-19.52,-27.16,3.51,3.32,2
618,603,135.74,-24.192,447.33,0.21952,-0.01788,0.97544,0.32565,-0.00131,0.94549,29.74,-19.57,-26.46,-28.33,-19.48,-27.16,3.54,3.29,1
608,606,135.37,-24.564,433.73,0.22419,-0.01655,0.9744,0.3341,-0.00471,0.94253,29.78,-19.55,-26.48,-28.3,-19.45,-27.15,3.55,3.29,1
604,609,134.91,-25.324,427.27,0.2261,-0.01759,0.97394,0.33762,-0.00717,0.94125,29.8,-19.55,-26.47,-28.31,-19.44,-27.13,3.56,3.3,1
602,610,136.37,-26.045,429.67,0.22769,-0.01741,0.97358,0.33897,-0.01019,0.94074,29.8,-19.55,-26.46,-28.33,-19.44,-27.11,3.56,3.3,1
598,610,132.64,-25.023,413.34,0.2281,-0.01719,0.97349,0.34292,-0.00703,0.93934,29.79,-19.55,-26.44,-28.36,-19.43,-27.09,3.57,3.37,1
591,609,126.18,-22.993,385.88,0.22884,-0.01708,0.97331,0.3494,0.00054,0.93697,29.78,-19.55,-26.43,-28.38,-19.44,-27.08,3.58,3.47,1
587,608,121.92,-21.793,369.54,0.2285,-0.01686,0.9734,0.35264,0.00534,0.93574,29.78,-19.56,-26.42,-28.39,-19.44,-27.07,3.58,3.54,1
588,607,120.77,-21.276,366.99,0.22758,-0.0167,0.97362,0.3519,0.00759,0.93601,29.78,-19.57,-26.41,-28.39,-19.44,-27.08,3.59,3.58,1
593,606,123.47,-21.67,379.88,0.2266,-0.01633,0.97385,0.34783,0.00572,0.93754,29.78,-19.57,-26.41,-28.38,-19.44,-27.09,3.59,3.56,1
598,607,124.18,-22.156,387.22,0.22397,-0.01584,0.97447,0.34421,0.00329,0.93889,29.77,-19.59,-26.38,-28.38,-19.45,-27.09,3.61,3.55,1
603,607,124.78,-22.718,394.83,0.22114,-0.01564,0.97512,0.34022,0.00089,0.94035,29.76,-19.63,-26.35,-28.38,-19.46,-27.09,3.63,3.54,1
607,606,126.84,-23.084,406.01,0.21993,-0.01517,0.9754,0.3366,-0.00071,0.94165,29.76,-19.65,-26.33,-28.39,-19.47,-27.09,3.65,3.53,1
610,605,129.05,-23.322,415.91,0.21977,-0.01483,0.97544,0.33419,-0.00166,0.94251,29.76,-19.67,-26.32,-28.39,-19.47,-27.09,3.67,3.53,1
611,606,128.74,-23.441,416.77,0.21884,-0.01566,0.97563,0.3329,-0.00134,0.94296,29.76,-19.66,-26.32,-28.39,-19.48,-27.08,3.67,3.54,1
609,608,125.49,-23.411,403.22,0.21863,-0.01714,0.97566,0.33566,-0.00031,0.94198,29.76,-19.65,-26.33,-28.4,-19.48,-27.07,3.67,3.56,1
614,607,129.81,-24.178,423.39,0.21818,-0.01783,0.97575,0.33043,-0.00199,0.94383,29.76,-19.65,-26.33,-28.41,-19.54,-27.02,3.68,3.53,1
611,607,126.3,-23.658,408.52,0.21795,-0.01788,0.9758,0.33361,-0.00028,0.94271,29.77,-19.65,-26.32,-28.42,-19.57,-26.96,3.69,3.53,1
615,605,131.36,-24.062,429.35,0.21861,-0.0174,0.97566,0.32948,-0.00159,0.94416,29.78,-19.64,-26.31,-28.42,-19.59,-26.96,3.7,3.5,1
612,604,131.64,-23.422,427.11,0.2201,-0.01569,0.97535,0.3316,-0.00061,0.94342,29.79,-19.64,-26.3,-28.43,-19.61,-26.91,3.73,3.49,1
