608,560,122.78,-6.1664,393.08,NaN,NaN,NaN,0.34545,0.03881,0.93763,NaN,NaN,NaN,-33.79,-23.76,-31.91,NaN,4.04,0
610,556,122.36,-5.0082,393.22,NaN,NaN,NaN,0.34454,0.04144,0.93786,NaN,NaN,NaN,-33.8,-23.79,-31.86,NaN,4.03,0
527,591,139.65,-15.96,363.56,0.32407,-0.00608,0.94601,0.34069,0.04245,0.93922,33.67,-23.9,-32.92,-33.81,-23.82,-31.84,3.97,4.02,2
572,511,498.37,38.847,1443.7,0.30079,0.0357,0.95302,0.33793,0.04466,0.94011,33.93,-23.91,-33.44,-33.81,-23.83,-31.82,4.14,4.01,1
525,613,112.76,-18.734,292.63,0.31808,-0.01506,0.94794,0.33761,0.04315,0.94029,33.54,-23.92,-32.55,-33.82,-23.84,-31.79,4.02,4.01,1
527,627,112.67,-22.445,294.16,0.31905,-0.03253,0.94718,0.33454,0.04086,0.94149,33.43,-23.92,-32.28,-33.84,-23.85,-31.76,4,4,1
535,633,111.25,-24.027,295.98,0.3126,-0.03796,0.94912,0.33054,0.03715,0.94306,33.42,-23.91,-32.24,-33.86,-23.86,-31.73,4.01,4,1
547,634,108.8,-24.497,298.06,0.30443,-0.03918,0.95173,0.32237,0.03566,0.94594,33.44,-23.91,-32.27,-33.9,-23.86,-31.76,4.03,4.01,1
540,640,110.98,-25.995,298.83,0.32809,-0.04794,0.94343,0.3104,0.03653,0.9499,33,-24.14,-31.51,-33.95,-23.87,-31.83,3.95,4.04,1
545,640,110.26,-26.293,300.3,0.33295,-0.04954,0.94164,0.29985,0.03672,0.95328,32.84,-24.22,-31.27,-33.98,-23.88,-31.85,3.93,4.05,1
558,640,107.37,-26.452,302.36,0.32746,-0.04884,0.9436,0.28716,0.03526,0.95723,32.81,-24.24,-31.26,-34.02,-23.89,-31.86,3.92,4.05,1
584,638,101.6,-25.833,305.29,0.30399,-0.04709,0.95151,0.276,0.03715,0.96044,32.88,-24.21,-31.48,-34.09,-23.96,-31.75,3.95,4.02,1
612,635,94.971,-25.312,308.34,0.27284,-0.04352,0.96107,0.26757,0.03643,0.96285,33.01,-24.14,-31.81,-34.13,-23.98,-31.72,4,4.03,1
668,587,134.68,-20.2,518.89,0.22412,-0.01846,0.97439,0.25166,0.03124,0.96731,33.29,-24.05,-32.52,-34.19,-23.99,-31.75,4.12,4.03,2
709,554,208.87,-8.9652,932.68,0.18548,0.00166,0.98265,0.23779,0.0286,0.9709,33.45,-24,-33.01,-34.27,-24,-31.75,4.2,4.03,1
728,550,180.98,-5.6284,876.23,0.16274,0.01035,0.98661,0.22807,0.02916,0.97321,33.49,-23.98,-33.2,-34.35,-24.02,-31.74,4.23,4.02,1
748,552,158.79,-6.1972,840.99,0.14388,0.01162,0.98953,0.21415,0.02837,0.97639,33.46,-23.99,-33.25,-34.43,-24.03,-31.75,4.24,4.03,1
766,555,137.38,-7.9362,793.63,0.12735,0.00933,0.99181,0.20127,0.02894,0.97911,33.4,-23.99,-33.26,-34.49,-24.05,-31.75,4.24,4.02,1
784,556,128.15,-8.5733,813.25,0.11409,0.00797,0.99344,0.18628,0.02806,0.9821,33.33,-24,-33.24,-34.53,-24.07,-31.73,4.23,4,1
803,555,126.49,-9.0258,898.92,0.10186,0.0071,0.99477,0.16817,0.02481,0.98545,33.26,-24.02,-33.22,-34.55,-24.12,-31.69,4.23,4,1
817,557,112.67,-10.225,878.54,0.08873,0.00691,0.99603,0.15779,0.02319,0.9872,33.2,-24.03,-33.21,-34.59,-24.13,-31.69,4.22,4.02,1
827,560,103.09,-11.823,864.29,0.07999,0.00457,0.99679,0.14962,0.02253,0.98849,33.15,-24.04,-33.19,-34.63,-24.14,-31.71,4.22,4.03,1
786,580,119.93,-24.474,772.86,0.1069,-0.00039,0.99427,0.18851,-0.00053,0.98207,33.26,-24.05,-33.23,-34.51,-24.15,-31.74,4.23,4.01,1
766,590,137.22,-32.572,795.47,0.12462,-0.01336,0.99211,0.20288,-0.00678,0.97918,33.34,-24.09,-33.27,-34.4,-24.17,-31.73,4.23,4,1
761,594,144.15,-36.511,813.43,0.13014,-0.01861,0.99132,0.20624,-0.01024,0.97845,33.37,-24.11,-33.29,-34.39,-24.17,-31.74,4.22,3.99,1
760,597,146.62,-38.745,825.32,0.13132,-0.0216,0.9911,0.20604,-0.01197,0.97847,33.37,-24.12,-33.29,-34.39,-24.18,-31.75,4.22,3.99,1
762,599,148.15,-41.243,840.41,0.13066,-0.0235,0.99115,0.20439,-0.01511,0.97877,33.37,-24.13,-33.29,-34.4,-24.18,-31.74,4.22,3.99,1
764,598,146.71,-40.57,840.73,NaN,NaN,NaN,0.20322,-0.01839,0.97896,NaN,NaN,NaN,-34.41,-24.18,-31.73,NaN,3.98,1
765,600,146.03,-42.093,840.85,NaN,NaN,NaN,0.20247,-0.02009,0.97908,NaN,NaN,NaN,-34.41,-24.19,-31.72,NaN,3.98,1
765,603,150.6,-45.427,866.95,0.12914,-0.02465,0.99132,0.20156,-0.02194,0.97923,33.36,-24.14,-33.28,-34.42,-24.19,-31.71,4.21,3.98,1
766,605,147.64,-46.45,856.13,0.12746,-0.0263,0.99149,0.20077,-0.02312,0.97937,33.35,-24.15,-33.28,-34.42,-24.2,-31.7,4.21,3.97,1
768,607,145.05,-47.191,847.59,0.12585,-0.02769,0.99166,0.19985,-0.02387,0.97954,33.35,-24.16,-33.27,-34.43,-24.2,-31.69,4.2,3.97,1
771,607,145.57,-48.844,866.29,0.12392,-0.02966,0.99185,0.19632,-0.02445,0.98023,33.34,-24.17,-33.27,-34.44,-24.21,-31.67,4.2,3.95,1
773,609,141.57,-49.013,851.52,0.12159,-0.03064,0.99211,0.19518,-0.02477,0.98045,33.33,-24.18,-33.26,-34.45,-24.21,-31.66,4.19,3.95,1
775,610,137.03,-48.96,832.22,0.11914,-0.03128,0.99238,0.19442,-0.02524,0.98059,33.32,-24.19,-33.25,-34.45,-24.22,-31.66,4.18,3.95,1
776,611,133.03,-48.686,813.54,0.11716,-0.03183,0.9926,0.19407,-0.0253,0.98066,33.31,-24.19,-33.24,-34.46,-24.21,-31.65,4.17,3.94,1
777,613,129.67,-48.659,796.24,0.11562,-0.03262,0.99276,0.1941,-0.02565,0.98065,33.3,-24.2,-33.23,-34.46,-24.21,-31.65,4.17,3.94,1
777,613,128.86,-48.39,794.08,0.11498,-0.03243,0.99284,0.19367,-0.02535,0.98074,33.3,-24.2,-33.23,-34.46,-24.21,-31.65,4.16,3.94,1
778,612,128.23,-48.21,793.79,0.11427,-0.03222,0.99293,0.19302,-0.02516,0.98087,33.3,-24.2,-33.23,-34.46,-24.21,-31.64,4.15,3.93,1
779,612,127.48,-47.814,792.49,0.11357,-0.03184,0.99302,0.19246,-0.02469,0.98099,33.3,-24.2,-33.23,-34.47,-24.21,-31.64,4.14,3.93,1
780,611,127.44,-47.455,795.98,0.113,-0.03097,0.99311,0.19168,-0.02448,0.98115,33.3,-24.2,-33.22,-34.47,-24.21,-31.63,4.14,3.93,1
781,611,126.9,-46.901,795.32,0.11242,-0.03005,0.99321,0.19127,-0.02412,0.98124,33.3,-24.2,-33.22,-34.47,-24.21,-31.63,4.13,3.93,1
781,611,125.78,-46.588,789.84,0.11178,-0.02964,0.99329,0.19124,-0.02414,0.98125,33.3,-24.2,-33.22,-34.47,-24.21,-31.63,4.12,3.93,1
781,610,125.99,-46.719,793.13,0.11153,-0.02909,0.99334,0.19081,-0.02479,0.98131,33.3,-24.19,-33.22,-34.47,-24.21,-31.62,4.12,3.92,1
782,610,126.91,-46.84,799.84,0.11167,-0.0283,0.99334,0.19043,-0.02543,0.98137,33.3,-24.19,-33.22,-34.47,-24.21,-31.62,4.11,3.92,1
782,610,126.92,-46.541,800.4,0.11158,-0.02745,0.99338,0.19034,-0.02553,0.98139,33.3,-24.19,-33.22,-34.47,-24.21,-31.61,4.11,3.92,1
782,609,125.65,-45.859,791.78,0.11121,-0.02641,0.99345,0.19082,-0.02549,0.98129,33.3,-24.19,-33.22,-34.47,-24.21,-31.61,4.11,3.92,1
782,609,125.25,-45.502,788.89,0.11111,-0.02594,0.99347,0.19101,-0.02528,0.98126,33.31,-24.19,-33.22,-34.47,-24.21,-31.62,4.1,3.92,1
781,608,126.02,-45.3,792.47,0.11154,-0.02547,0.99343,0.19109,-0.02504,0.98125,33.31,-24.19,-33.22,-34.47,-24.21,-31.62,4.1,3.92,1
781,608,126.24,-45.187,794.07,0.11159,-0.02546,0.99343,0.19099,-0.02468,0.98128,33.31,-24.19,-33.22,-34.47,-24.21,-31.62,4.1,3.92,1
781,608,125.38,-45.037,788.12,0.11137,-0.02567,0.99345,0.19133,-0.02448,0.98122,33.31,-24.19,-33.22,-34.47,-24.21,-31.62,4.1,3.92,1
781,608,125.04,-44.861,786.13,0.11123,-0.02562,0.99346,0.19138,-0.02423,0.98122,33.31,-24.19,-33.22,-34.47,-24.21,-31.62,4.1,3.92,1
782,608,125.21,-44.436,788.98,0.11106,-0.02497,0.9935,0.19094,-0.0237,0.98132,33.31,-24.18,-33.22,-34.47,-24.21,-31.63,4.1,3.92,1
782,606,125.3,-43.716,791.86,0.11081,-0.02451,0.99354,0.19039,-0.02227,0.98146,33.31,-24.18,-33.22,-34.47,-24.2,-31.64,4.1,3.93,1
783,605,124.5,-42.76,788.58,0.11031,-0.02392,0.99361,0.19017,-0.02077,0.98153,33.31,-24.18,-33.22,-34.47,-24.2,-31.65,4.1,3.95,1
783,604,123.64,-41.769,785.22,0.10976,-0.02325,0.99369,0.1899,-0.01924,0.98162,33.31,-24.18,-33.22,-34.47,-24.19,-31.66,4.1,3.96,1
784,602,123.6,-40.76,788.62,0.1093,-0.02228,0.99376,0.18906,-0.01763,0.98181,33.31,-24.17,-33.22,-34.47,-24.19,-31.67,4.1,3.97,1
785,600,123.34,-39.587,791.87,0.10863,-0.02123,0.99386,0.188,-0.01574,0.98204,33.31,-24.17,-33.22,-34.47,-24.18,-31.68,4.1,3.98,1
786,598,123.43,-38.116,798.64,0.10789,-0.01946,0.99397,0.18661,-0.01374,0.98234,33.31,-24.16,-33.22,-34.47,-24.17,-31.69,4.11,3.99,1
788,594,123.65,-36.158,807.59,0.10709,-0.01744,0.9941,0.18486,-0.01082,0.9827,33.3,-24.16,-33.22,-34.47,-24.16,-31.7,4.11,4,1
