887,575,53.416,-21.543,804.65,0.03093,0.01465,0.99941,0.09541,-0.014,0.99534,32.89,-22.02,-26.02,-31.21,-21.58,-23.81,3.4,3.33,1
880,560,58.306,-10.802,804.45,0.03058,0.01351,0.99944,NaN,NaN,NaN,32.9,-22.03,-26.01,NaN,NaN,NaN,3.4,NaN,1
886,577,53.676,-22.487,804.52,0.03073,0.01303,0.99944,0.09625,-0.01466,0.99525,32.9,-22.02,-26.01,-31.21,-21.57,-23.8,3.4,3.34,1
880,560,58.52,-10.731,804.31,0.03084,0.01359,0.99943,NaN,NaN,NaN,32.9,-22.02,-26.01,NaN,NaN,NaN,3.41,NaN,1
905,627,41.37,-60.535,836.8,0.02489,-0.02637,0.99934,0.06934,-0.06285,0.99561,32.66,-22.2,-26.11,-31.35,-21.77,-23.95,3.38,3.38,2
989,760,-18.831,-135.26,720.95,-0.06386,-0.13743,0.98845,0.01324,-0.16178,0.98674,32.31,-22.49,-26.19,-31.59,-22.02,-24.2,3.43,3.41,2
1013,803,-32.171,-152.42,677.87,-0.08872,-0.17507,0.98055,-0.0014,-0.18791,0.98219,32.16,-22.63,-26.19,-31.74,-22.18,-24.26,3.45,3.41,2
1023,820,-36.414,-156.55,653.14,-0.0982,-0.18911,0.97703,-0.00698,-0.19777,0.98022,32.11,-22.7,-26.19,-31.79,-22.24,-24.27,3.45,3.41,1
1026,827,-38.233,-159.05,647.53,-0.10156,-0.1945,0.97563,-0.00957,-0.20232,0.97927,32.09,-22.72,-26.19,-31.82,-22.27,-24.26,3.45,3.4,1
1028,831,-38.661,-159.32,640.22,-0.10319,-0.1967,0.97502,-0.01032,-0.20502,0.9787,32.08,-22.73,-26.19,-31.83,-22.28,-24.22,3.46,3.39,1
1028,832,-39.051,-160.93,644.47,-0.10316,-0.19823,0.97471,-0.01074,-0.20552,0.97859,32.08,-22.74,-26.17,-31.83,-22.29,-24.2,3.46,3.39,1
1028,833,-38.971,-161.26,643.84,-0.10313,-0.19892,0.97457,-0.01062,-0.20612,0.97847,32.09,-22.75,-26.16,-31.84,-22.3,-24.18,3.46,3.39,1
1030,831,-41.364,-165.97,666.87,-0.10314,-0.19951,0.97445,-0.01357,-0.20533,0.9786,32.09,-22.76,-26.16,-31.85,-22.3,-24.17,3.46,3.4,1
1031,831,-42.88,-168.31,677.69,-0.10364,-0.19957,0.97439,-0.01548,-0.2055,0.97854,32.09,-22.76,-26.15,-31.86,-22.31,-24.16,3.46,3.4,1
1032,831,-43.187,-168.92,679.23,-0.10382,-0.19984,0.97431,-0.01587,-0.206,0.97842,32.1,-22.77,-26.14,-31.87,-22.31,-24.16,3.46,3.41,1
958,807,1.261,-203.64,888.87,-0.03332,-0.19474,0.98029,0.03527,-0.19378,0.98041,32.37,-22.74,-26.18,-31.61,-22.3,-24.17,3.45,3.51,2
794,799,91.427,-140.36,628.04,0.08798,-0.18069,0.9796,0.1813,-0.17106,0.96844,32.94,-22.65,-26.32,-31.09,-22.09,-24.59,3.47,3.47,2
659,802,143.51,-124.07,543.64,0.18684,-0.16917,0.96772,0.28837,-0.17215,0.94192,33.5,-22.56,-26.52,-30.51,-22.05,-24.65,3.51,3.48,2
621,798,173.59,-131.15,584.31,0.22112,-0.16336,0.96147,0.31174,-0.17473,0.93396,33.74,-22.53,-26.58,-30.22,-22.08,-24.58,3.56,3.47,0
613,796,185.42,-135.85,609.44,0.23052,-0.16123,0.95962,0.31523,-0.17684,0.93239,33.86,-22.52,-26.59,-30.08,-22.1,-24.51,3.57,3.46,0
613,795,190.92,-139.36,627.65,0.23223,-0.1613,0.95919,0.3141,-0.17747,0.93265,33.91,-22.51,-26.58,-30.01,-22.12,-24.46,3.58,3.44,0
625,931,57.241,-66.89,195.92,0.23073,-0.16318,0.95924,0.24191,-0.21623,0.9459,33.94,-22.5,-26.57,-28.65,-23.41,-21.43,3.57,2.87,2
751,929,36.412,-67.659,200.79,NaN,NaN,NaN,0.27691,-0.18929,0.94207,NaN,NaN,NaN,-29.42,-22.66,-23.17,NaN,3.2,2
731,920,39.659,-65.71,199.37,NaN,NaN,NaN,0.29187,-0.18237,0.93891,NaN,NaN,NaN,-29.73,-22.35,-23.85,NaN,3.31,0
722,919,41.063,-65.326,198.68,NaN,NaN,NaN,0.29831,-0.18128,0.9371,NaN,NaN,NaN,-29.86,-22.23,-24.11,NaN,3.34,0
719,920,41.599,-65.417,198.36,NaN,NaN,NaN,0.3008,-0.18189,0.93618,NaN,NaN,NaN,-29.91,-22.17,-24.21,NaN,3.35,0
625,793,207.17,-155.37,705.7,0.23008,-0.16272,0.95947,0.30107,-0.18202,0.93607,33.97,-22.49,-26.57,-29.95,-22.15,-24.26,3.59,3.34,2
669,788,102.66,-86.603,401.67,0.19165,-0.11046,0.97523,0.26207,-0.17899,0.94831,33.73,-22.37,-26.56,-30.49,-21.76,-24.76,3.31,3.42,0
